,sequence,translation,sentiment,score
11850,φιλομηλη,the nightingale,Joy,0.955346941947937
11851,φῐλομητωρ,loving one's mother,Joy,0.9816178679466248
11852,φῐλομουσια,love of the Muses,Trust,0.7207915782928467
11853,φῐλομῡθια,a love of fables,Joy,0.585718035697937
11854,φῐλοναυτης,loving sailors,Disgust,0.5099783539772034
11855,φῐλονῑκια,"love of strife, eager rivalry, contentiousness, party-spirit",Joy,0.9545162916183472
11856,φῐλοξενια,hospitality,Joy,0.9723009467124939
11857,φῐλοπαις,loving its young,Joy,0.9633364677429199
11858,φῐλοπατρια,"love of one's country, patriotism",Joy,0.5767292380332947
11859,φῐλοπατρις,loving one's country,Joy,0.9589537382125854
11860,φῐλοπατωρ,loving one's father,Joy,0.9861692190170288
11861,φῐλοπευστης,"fond of enquiring, curious.",Sadness,0.317767858505249
11862,φῐλοπλουτια,love of riches,Disgust,0.47493377327919006
11863,φῐλοποιητης,a friend of poets,Disgust,0.48252996802330017
11864,φῐλοπολις,loving the city,Joy,0.9848318696022034
11865,φῐλοπολιτης,loving one's fellow-citizens,Joy,0.9552671909332275
11866,φῐλοπονηρια,a love of bad men and actions,Disgust,0.985243558883667
11867,φῐλοπονια,"love of labour, laboriousness, industry",Joy,0.5800282955169678
11868,φῐλοποσια,love of drinking,Trust,0.45858484506607056
11869,φῐλοποτης,"a lover of drinking, fond of wine",Disgust,0.7158930897712708
11870,φῐλοπραγμοσυνη,"a busy disposition, meddlesomeness, restless habits of life",Disgust,0.9288765788078308
11871,φῐλοπραγμων,fond of business,Disgust,0.5341796875
11872,φῐλοπροσηγορια,easiness of address,Disgust,0.9399299621582031
11873,φῐλοπωριστης,loving autumn-fruits,Joy,0.781622588634491
11874,φῐλορμιστειρα,she who loves the harbour,Disgust,0.9709402322769165
11875,φῐλορνῑθια,fondness for birds,Joy,0.4593362510204315
11876,φῐλορνις,fond of birds,Disgust,0.5741129517555237
11877,φῐλορρωθων,attached to the nose,Joy,0.9042797684669495
11878,φῐλορρωξ,loving grapes,Joy,0.9349913001060486
11879,φῐλορτυξ,fond of quails,Disgust,0.9216955900192261
11880,φῐλοσκηπων,loving a staff,Joy,0.9488233327865601
11881,φῐλοσοφια,"love of knowledge and wisdom, pursuit thereof, speculation, study",Anticipation,0.4448409676551819
11882,φῐλοσοφος,a lover of wisdom,Disgust,0.7363601326942444
11883,φῐλοσπηλυγξ,fond of grottoes,Disgust,0.7467504739761353
11884,φῐλοστοργια,"tender love, affectionateness",Disgust,0.9786269068717957
11885,φῐλοστρᾰτιωτης,the soldier's friend,Joy,0.9671949148178101
11886,φῐλοτης,"friendship, love, affection",Joy,0.9168583154678345
11887,φῐλοτῑμημα,an act of ambition,Joy,0.8751556277275085
11888,φῐλοτῑμια,the character of the,Joy,0.8851044178009033
11889,φῐλοτοιουτος,fond of such and such things,Disgust,0.8436153531074524
11890,φῐλοφροσυνη,"friendliness, kindliness",Trust,0.985184907913208
11891,φιλοχορευτα,friend of the choral dance,Disgust,0.9477718472480774
11892,φῐλοχρημᾰτια,love of money,Disgust,0.9747227430343628
11893,φῐλοχρημᾰτιστης,fond of money-making,Disgust,0.8508504629135132
11894,φῐλοχρημοσυνη,,Disgust,0.9267032742500305
11895,φῐλοχωρια,"fondness for a place, love of one's haunts, local attachment",Joy,0.9565043449401855
11896,φῐλοψῡχια,love of life,Joy,0.7559393644332886
11897,φιλτραιος,charmer,Fear,0.3878888785839081
11898,φιλτρον,a love-charm,Joy,0.9418906569480896
11899,φῐλῠρα,the lime,Disgust,0.523841142654419
11900,φῐλωρειτης,a lover of mountains,Joy,0.5747030377388
11901,φῑμος,a muzzle,Disgust,0.35809722542762756
11902,φιτρος,"a block of wood, log",Disgust,0.7198757529258728
11903,φιτῡμα,"a shoot, scion",Disgust,0.768640398979187
11904,φῑτῠποιμην,"a tender of plants, gardener",Fear,0.6229840517044067
11905,φιτυ,,Disgust,0.7862075567245483
11906,φλαυροτης,,Trust,0.41513964533805847
11907,φλεγμα,"flame, fire, heat",Fear,0.5417564511299133
11908,φλεγρας,Phlegra,Sadness,0.4529629647731781
11909,φλεγυα,"fiery red, red-brown",Disgust,0.38995590806007385
11910,φλεδων,a babbler;,Disgust,0.49067044258117676
11911,φλεξις,,Disgust,0.6759979724884033
11912,φλεψ,a vein,Fear,0.834636926651001
11913,φλεως,flowering rush,Fear,0.6051167249679565
11914,φληνᾰφος,"idle talk, nonsense",Disgust,0.5791056156158447
11915,φλῑα,"the doorposts, jambs",Disgust,0.6402636766433716
11916,φλιους,Phlius,Disgust,0.45626041293144226
11917,φλογμος,"flame, blaze",Fear,0.8163033723831177
11918,φλογωσις,"burning heat, inflammation",Disgust,0.6976704597473145
11919,φλογωψ,,Fear,0.9333308935165405
11920,φλοιος,the bark,Disgust,0.8538658022880554
11921,φλοισβος,"any confused noise, the noise of battle, the battle-din",Fear,0.8405347466468811
11922,φλοξ,a flame,Fear,0.7175875902175903
11923,φλους,,Disgust,0.8053135275840759
11924,φλῠᾱρια,"silly talk, nonsense, foolery",Disgust,0.985224723815918
11925,φλυᾱρος,"silly talk, foolery, nonsense",Disgust,0.9545483589172363
11926,φλυκταινα,a blister,Disgust,0.5014821290969849
11927,φοβεροτης,terribleness,Surprise,0.5681264996528625
11928,φοβεσιστρατη,scarer of hosts,Fear,0.9554387331008911
11929,φοβημα,a terror,Fear,0.8603410124778748
11930,φοβη,a lock,Fear,0.3722517788410187
11931,φοβητρον,"a scarecrow, terror",Fear,0.841404139995575
11932,φοβος,flight,Fear,0.9820782542228699
11933,φοιβας,a priestess of Phoebus,Joy,0.8187785148620605
11934,φοιβηις,,Fear,0.811857283115387
11935,φοιβη,,Fear,0.8820035457611084
11936,φοινικη,Phoenicia,Fear,0.8930608630180359
11937,φοινικις,a red,Sadness,0.45742592215538025
11938,φοινικιστης,a wearer of purple,Disgust,0.7380360960960388
11939,φοινῑκοπεζα,ruddy-footed,Disgust,0.7478777170181274
11940,φοινικοστεροπα,hurler of red lightnings,Joy,0.6608449220657349
11941,φοινῐξ,a Phoenician,Fear,0.9799849987030029
11942,φοινῐξ,"a purple-red, purple",Fear,0.9799849987030029
11943,φοιτᾰλιωτης,the roamer,Disgust,0.8876140713691711
11944,φοιτας,roaming madly,Disgust,0.5468934774398804
11945,φοιτησις,a constant going,Joy,0.8665011525154114
11946,φοιτητης,"a scholar, pupil",Joy,0.7757595181465149
11947,φοιτος,a constant going,Joy,0.7139129042625427
11948,φολκος,bandy-legged,Joy,0.2591049373149872
11949,φολλις,,Joy,0.6271321773529053
11950,φοναξ,eager for blood,Fear,0.3528227210044861
11951,φονευμα,that which is destined for slaughter,Fear,0.3597606420516968
11952,φονευς,"a murderer, slayer, homicide",Trust,0.5651516318321228
11953,φονη,"slaughter, murder",Fear,0.40894269943237305
11954,φονος,"murder, homicide, slaughter",Disgust,0.6667841076850891
11955,φορη,a carrying,Fear,0.8305565714836121
11956,φορβᾰς,giving pasture,Joy,0.5620368719100952
11957,φορβεια,a feeding-string,Fear,0.7527809143066406
11958,φορβη,"pasture, food, fodder, forage",Trust,0.7981124520301819
11959,φορειον,a litter,Fear,0.3929929733276367
11960,φορευς,"a bearer, carrier",Fear,0.6942278146743774
11961,φορημα,"that which is carried, a load, freight",Disgust,0.466280072927475
11962,φορκιδες,the daughters of Phorcys,Disgust,0.906148374080658
11963,φορκυς,Phorcys,Fear,0.4965188801288605
11964,φορμιγξ,the phorminx,Disgust,0.9469885230064392
11965,φορμικτα,a harper,Disgust,0.7328532934188843
11966,φορμος,a basket for carrying,Joy,0.3074566423892975
11967,φορος,"that which is brought in, tribute",Joy,0.6585383415222168
11968,φορτηγια,"a carrying of loads, carrying trade",Disgust,0.7486150860786438
11969,φορτηγος,"one who carries burdens, a carrier, trafficker, merchant",Disgust,0.8038675785064697
11970,φορτιον,"a load, burden",Fear,0.6184378266334534
11971,φορτις,"a ship of burden, merchantman",Disgust,0.8861358165740967
11972,φορτος,"a load, a ship's freight",Disgust,0.6915500164031982
11973,φορῠτος,whatever is swept along by the wind,Disgust,0.6270056366920471
11974,φοως,light,Fear,0.7341293096542358
11975,φρᾰγελλιον,,Disgust,0.7573607563972473
11976,φραγμα,"a fence, breast-work, screen",Fear,0.7912268042564392
11977,φραγμος,"a fencing in, blocking up",Disgust,0.9819483757019043
11978,φρᾰδη,"understanding, knowledge",Fear,0.9073110818862915
11979,φρᾰδμοσυνη,"understanding, shrewdness, cunning",Fear,0.9662891030311584
11980,φρασις,speech; enunciation,Fear,0.7003047466278076
11981,φρᾱτηρ,a member of a,Fear,0.5813056826591492
11982,πᾰτρα,a brotherhood,Joy,0.5548071265220642
11983,φρᾱτριαρχος,president of a,Fear,0.5553775429725647
11984,φρεαρ,a well,Disgust,0.9146865010261536
11985,φρεᾱτια,a tank,Fear,0.518274188041687
11986,φρεᾱτια,leading to a tank,Fear,0.518274188041687
11987,φρεαττω,,Disgust,0.6211497783660889
11988,φρενᾰπᾰτης,a soul-deceiver,Disgust,0.967902421951294
11989,φρενιτις,"inflammation of the brain, phrenitis.",Disgust,0.8793962001800537
11990,φρενοβλαβεια,"damage of the understanding, madness, folly",Disgust,0.9763546586036682
11991,φρενοληστης,"a robber of the understanding, a deceiver",Trust,0.8443291783332825
11992,φρενοπληξ,,Disgust,0.8155896067619324
11993,φρην,the midriff,Disgust,0.3109845817089081
11994,φρῑκη,"a shuddering, shivering",Surprise,0.8299312591552734
11995,φριξοκομης,with bristling hair,Joy,0.4913977086544037
11996,φρῐξ,the ruffling,Fear,0.585293173789978
11997,φροιμιον,,Disgust,0.656782329082489
11998,φρονημ,"one's mind, spirit",Trust,0.9670507311820984
11999,φρονημᾰτιας,"self-confident, high-spirited",Disgust,0.9704486727714539
12000,φρονησις,a minding,Trust,0.9242167472839355
12001,φρονις,"prudence, wisdom",Disgust,0.6096230149269104
12002,φροντισμα,"that which is thought out, a thought, invention",Joy,0.9368410706520081
12003,φροντῐς,"thought, care, heed, attention",Joy,0.48454591631889343
12004,φροντιστηριον,"a place for meditation, a thinking shop, school",Disgust,0.43792924284935
12005,φροντιστης,"a deep, hard thinker",Disgust,0.5605879426002502
12006,φρουρη,"a looking out, watch, guard",Fear,0.5358041524887085
12007,φρουραρχια,the office,Fear,0.47079023718833923
12008,φρουραρχος,commander of a watch,Joy,0.8205992579460144
12009,φρουρημ,that which is watched,Fear,0.6613674759864807
12010,φρουρητωρ,a watcher,Joy,0.4599817991256714
12011,φρουριον,"a watch-post, garrisoned fort, citadel",Fear,0.743297815322876
12012,φρουρις,a guard-ship,Disgust,0.5775668621063232
12013,φρουρος,"a watcher, guard",Disgust,0.4704935848712921
12014,φρυαγμα,"a violent snorting, neighing",Fear,0.7742562890052795
12015,φρυαγμᾰτιας,a hot-tempered horse,Disgust,0.4001259207725525
12016,φρῡγᾰνισμος,"a gathering of dry sticks for fuel, a collecting firewood",Disgust,0.526996374130249
12017,φρυγᾰνον,"dry sticks, firewood",Trust,0.5214190483093262
12018,φρῠγιλος,a finch,Disgust,0.4034033417701721
12019,φρυκτωρια,a giving signals by beacons,Disgust,0.5837318897247314
12020,φρυκτωριον,"a beacon-tower, light-house",Fear,0.45759814977645874
12021,φρυκτωρος,a fire-watch,Fear,0.6538563370704651
12022,φρυνη,a toad,Anger,0.6157118082046509
12023,φρυνος,a toad,Fear,0.2929351031780243
12024,φρυξ,a Phrygian,Fear,0.6345099806785583
12025,φῠγᾰδοθηρας,one who hunts after runaways,Fear,0.29775142669677734
12026,φῠγαιχμης,"fleeing from the spear, unwarlike, cowardly",Anticipation,0.30791494250297546
12027,φῠγας,one who flees,Disgust,0.5502577424049377
12028,φῠγη,flight,Joy,0.5454678535461426
12029,φῠγοπονια,aversion to work,Joy,0.6105983853340149
12030,φυζα,"headlong flight, rout",Fear,0.4664060175418854
12031,φῠη,"growth, stature",Fear,0.35431796312332153
12032,φῡκιον,rouge,Fear,0.6661103367805481
12033,φῡκογειτων,"near the sea-weed, dwelling by the sea",Disgust,0.9743359684944153
12034,φυκος,rouge,Sadness,0.24381865561008453
12035,φῠλᾰκη,a watching,Fear,0.461734414100647
12036,φῠλᾰκις,,Disgust,0.2374453842639923
12037,φῠλᾰκος,,Fear,0.6640901565551758
12038,φῠλᾰκτηριον,"a guarded post, a fort",Fear,0.4351707100868225
12039,φῠλᾰκτηρ,,Trust,0.5392641425132751
12040,φυλαξις,a security,Fear,0.500029981136322
12041,φῠλαξ,"a watcher, guard, sentinel",Fear,0.5419784784317017
12042,φῡλαρχια,the office of,Trust,0.7411564588546753
12043,φῡλαρχος,the chief of a,Trust,0.4593825936317444
12044,φυλασιος,a man of Phyle,Anticipation,0.7062232494354248
12045,φυλετα,"one of the same tribe, a tribesman",Joy,0.8298671841621399
12046,φῡλη,a race,Joy,0.8201515674591064
12047,φῠλια,the wild olive,Joy,0.7574070692062378
12048,φυλλας,"a heap of leaves, bed",Disgust,0.9116759896278381
12049,φυλλειον,"green-stuff, small herbs",Anticipation,0.6772786378860474
12050,φυλλον,a leaf;,Disgust,0.49157872796058655
12051,φυλον,"a race, tribe, class",Joy,0.49056553840637207
12052,φυλοπις,"the battle-cry, din of battle, battle",Fear,0.424137145280838
12053,φυμα,a growth,Fear,0.34630709886550903
12054,φυξιον,a place of refuge,Disgust,0.5121111273765564
12055,φυξις,,Disgust,0.5576792359352112
12056,φυρᾱμα,that which is mixed,Joy,0.30066853761672974
12057,φυσα,"a pair of bellows, bellows",Fear,0.9072916507720947
12058,φυσημ,that which is blown,Disgust,0.5373862385749817
12059,φῡσητηρ,"an instrument for blowing, blowpipe",Fear,0.8023928999900818
12060,φῡσιᾱμα,"a breathing hard, blowing",Fear,0.6130146980285645
12061,φῡσιγνᾰθος,puff-cheek,Disgust,0.40720030665397644
12062,φυσιγξ,the stalk of garlic,Disgust,0.9510655403137207
12063,φῠσις,"the nature, natural qualities, powers, constitution, condition",Disgust,0.7009771466255188
12064,φῡσιωσις,"a being puffed up, inflation",Disgust,0.9783823490142822
12065,φυσκη,a sausage,Fear,0.5454642176628113
12066,φυστη,barley-cake,Joy,0.29756084084510803
12067,φυστις,"a progeny, race",Disgust,0.8133417963981628
12068,φῠτᾰλια,"a planted place, an orchard",Disgust,0.5436338782310486
12069,φῠτεια,a planting,Joy,0.5503526926040649
12070,φυτευμ,a plant,Joy,0.6047296524047852
12071,φῠτευτηριον,a plant grown in a nursery,Joy,0.3480583727359772
12072,φυτλη,"a stock, generation",Joy,0.4854029715061188
12073,φῠτον,"that which has grown, a plant, tree",Sadness,0.339288592338562
12074,φῠτοσκᾰφια,gardening,Disgust,0.9669827222824097
12075,φωκαια,,Joy,0.6717400550842285
12076,φωκαευς,a Phocaean,Anger,0.29646703600883484
12077,φωκευς,a Phocian,Fear,0.5678074955940247
12078,φωκη,a seal,Fear,0.44358304142951965
12079,φωκις,Phocis,Trust,0.33127081394195557
12080,φωλας,lurking in a hole,Joy,0.801519513130188
12081,φωλεος,"a hole, den",Disgust,0.3646295964717865
12082,φωνασκια,"practice of the voice, declamation",Disgust,0.7828168869018555
12083,φωνασκος,"one who exercises the voice, a singing-master, declaiming-master",Disgust,0.7826074957847595
12084,φωνημ,"a sound made, voice",Joy,0.9011222124099731
12085,φωνη,"a sound, tone",Joy,0.7966213822364807
12086,φωρη,a theft,Fear,0.7643885612487793
12087,φωρῐᾰμος,"a chest, trunk, coffer",Fear,0.461434006690979
12088,φωρ,a thief,Joy,0.5631147027015686
12089,φως,a man,Joy,0.9075799584388733
12090,φωστηρ,"that which gives light, an illuminator",Fear,0.971803605556488
12091,φωτισμος,"illumination, light",Joy,0.6999002695083618
12092,χαιρηδων,delectation,Joy,0.9547327160835266
12093,χαιτη,"long, flowing hair",Joy,0.5883786082267761
12094,χαιτωμ,a plume,Joy,0.9444867968559265
12095,χαλαζ,hail,Fear,0.8059051632881165
12096,χᾰλᾰροτης,"slackness, looseness",Joy,0.7469351887702942
12097,χαλᾰσις,"a slackening, loosening",Fear,0.7191808819770813
12098,χαλασμα,a slackened condition: a gap,Fear,0.9067519307136536
12099,χαλδαιος,a Chaldaean,Anger,0.8995587229728699
12100,χαλεποτης,"difficulty, ruggedness",Fear,0.39224597811698914
12101,χαλῑνοποιικη,bridle-making,Disgust,0.42250069975852966
12102,χᾰλῑνος,"a bridle, bit",Trust,0.39365506172180176
12103,χᾰλῑνωσις,a bridling,Trust,0.8289147615432739
12104,χᾰλῑνωτηρια,cables,Disgust,0.45658770203590393
12105,χαλιξ,"a small stone, pebble",Fear,0.6089352369308472
12106,χαλις,sheer wine,Disgust,0.9317540526390076
12107,χᾰλιφροσυνη,"levity, thoughtlessness",Disgust,0.7576069235801697
12108,χᾰλιφρων,"light-minded, thoughtless",Trust,0.5326581001281738
12109,χαλκασπῐς,with brasen shield,Fear,0.39110222458839417
12110,χαλκεια,smith's work,Disgust,0.5738664269447327
12111,χαλκηιον,"a smith's shop, forge, smithy",Disgust,0.6361048221588135
12112,χαλκεμβολας,with bronze beak,Anger,0.6582054495811462
12113,χαλκεοθωρηξ,with brasen breastplate,Disgust,0.469310462474823
12114,χαλκεομηστωρ,skilled in arms,Fear,0.5568549036979675
12115,χαλκευμα,anything made of brass,Disgust,0.45055490732192993
12116,χαλκευς,"a worker in copper, a smith",Anger,0.58714359998703
12117,χαλκευτης,,Fear,0.6215513944625854
12118,χαλκεων,"a forge, smithy",Anger,0.7598071098327637
12119,χαλκηδων,chalcedony,Disgust,0.6675751209259033
12120,χαλκιδης,,Joy,0.7809833288192749
12121,χαλκιον,"a copper vessel, a copper, caldron, kettle, pot",Joy,0.9766878485679626
12122,χαλκις,Chalcis,Joy,0.8883598446846008
12123,χαλκις,,Joy,0.8883598446846008
12124,χαλκοβαρεια,heavy,Anger,0.5324693322181702
12125,χαλκοβοης,,Fear,0.8506786227226257
12126,χαλκογλωχιν,with point,Anger,0.28885123133659363
12127,χαλκοθωραξ,,Disgust,0.5868008732795715
12128,χαλκοκνημῑς,brass-greaved,Disgust,0.39037880301475525
12129,χαλκοκορυστα,armed,Disgust,0.7765443325042725
12130,χαλκολιβανον,fine brass.,Fear,0.6451314687728882
12131,χαλκομιτρα,with girdle of brass,Fear,0.48494741320610046
12132,χαλκοπος,brass-hoofed,Disgust,0.7550076842308044
12133,χαλκοπωγων,,Disgust,0.6303943395614624
12134,χαλκον,copper,Disgust,0.336095929145813
12135,χαλκοτυπος,"a worker in copper, coppersmith",Disgust,0.43636807799339294
12136,χαλκους,a copper coin,Disgust,0.7414665222167969
12137,χαλκοχαρμης,fighting in brass,Trust,0.4020006060600281
12138,χαλκοχιτων,brass-clad,Trust,0.6450492143630981
12139,χαλκωμα,anything made of bronze,Disgust,0.6334291696548462
12140,χαλυβος,,Disgust,0.6837826371192932
12141,χαλυψ,one of the nation of the Chalybes,Fear,0.5113665461540222
12142,χᾰμαῐευνας,"lying, sleeping on the ground",Disgust,0.9852004051208496
12143,χᾰμαικοιτης,,Disgust,0.953229546546936
12144,χᾰμαιλεων,the chameleon,Disgust,0.9805506467819214
12145,χᾰμαιτῠπειον,a brothel,Disgust,0.9869899153709412
12146,χᾰμαιτῠπη,a harlot.,Disgust,0.983810305595398
12147,χαμευνα,"a bed on the ground, pallet-bed",Disgust,0.9472374320030212
12148,χαμψαι,,Disgust,0.9454308152198792
12149,χαν,a goose.,Joy,0.40961799025535583
12150,χᾱος,chaos,Fear,0.6049361228942871
12151,χαραγμ,any mark engraven,Joy,0.9851177930831909
12152,χαραδραια,,Joy,0.8638820052146912
12153,χᾰραδρα,"a mountain stream, a torrent, which cuts itself",Joy,0.9829026460647583
12154,χᾰραδριος,the curlew,Joy,0.9881716370582581
12155,χᾰρᾰκοποιια,the making of a vallum,Joy,0.7605844140052795
12156,χᾰρακτηρ,a mark engraved,Joy,0.8153510689735413
12157,χᾰρακωμα,"a place paled round, an entrenched camp",Joy,0.86802738904953
12158,χᾰρακωσις,a palisading,Joy,0.9849539995193481
12159,χαραξ,a pointed stake,Joy,0.9927171468734741
12160,χᾰρα,"joy, delight",Joy,0.9900762438774109
12161,χᾰρῐδοτης,,Joy,0.9800779819488525
12162,χαριδωτα,joy-giver,Joy,0.9872127175331116
12163,χᾰριεντισμος,"wittiness, wit",Joy,0.5700289011001587
12164,χᾰρισμα,"a grace, favour: a free gift, gift of God's grace",Joy,0.9128309488296509
12165,χᾰρῐς,Grace,Joy,0.9896981120109558
12166,χαρῐτια,"a jest, joke",Joy,0.9400647878646851
12167,χαρῐτωπης,graceful of aspect,Joy,0.7646730542182922
12168,χαρμ,"a source of joy, a joy, delight",Joy,0.9156004786491394
12169,χαρμη,"the joy of battle, lust of battle",Joy,0.9773438572883606
12170,χαρμονη,a joy,Joy,0.7160720825195312
12171,χαρμοφρων,heart-delighting,Joy,0.7908735871315002
12172,χᾰροποτης,brightness of eye: a light-blue colour,Joy,0.5883740186691284
12173,χαρταριον,,Joy,0.5756260752677917
12174,χαρτα,a sheet of paper,Joy,0.961199939250946
12175,χαρτα,,Joy,0.961199939250946
12176,χαρυβδις,Charybdis,Disgust,0.9836869835853577
12177,χᾰρωνιται,,Joy,0.847400963306427
12178,χαρων,Charon,Joy,0.9885552525520325
12179,χασμα,"a yawning hollow, chasm, gulf",Fear,0.5844128131866455
12180,χασμημα,a wide yawn,Disgust,0.6127161383628845
12181,χασμη,"a yawning, gaping",Anger,0.5797868371009827
12182,χαυνοπολιτης,a gaping cit,Fear,0.2927056849002838
12183,χαυνοτης,"porousness, sponginess",Anger,0.39069864153862
12184,χαυνωμα,loosened earth,Disgust,0.6129087209701538
12185,χαυνωσις,a making slack,Fear,0.42979666590690613
12186,χειη,a hole,Fear,0.9520953297615051
12187,χειλος,a lip,Disgust,0.5622061491012573
12188,χειμᾰδιον,"a winter-dwelling, winter-quarters",Fear,0.7289482355117798
12189,χειμα,"winter-weather, cold, frost",Fear,0.9759446382522583
12190,χειμᾰρος,a plug in a ship's bottom,Fear,0.765716552734375
12191,χειμᾰσια,"a passing the winter, wintering",Disgust,0.388176292181015
12192,χειμων,winter,Fear,0.871853768825531
12193,χειρᾰγωγος,"one that leads by the hand, a leader, guide",Trust,0.8002751469612122
12194,χειρις,"a covering for the hand, a glove",Fear,0.7086027264595032
12195,χειροδικης,"one who asserts his right by hand, uses the right of might",Anger,0.31225746870040894
12196,χειροδρακων,with serpent arms,Disgust,0.8994840383529663
12197,χειρωμακτρον,"a cloth for wiping the hands, a towel, napkin",Fear,0.8858050107955933
12198,χειρομυλη,a hand-mill,Trust,0.5501390099525452
12199,χειρονομια,gesticulation,Joy,0.9122574925422668
12200,χειροτενων,with outstretched arms,Trust,0.937584638595581
12201,χειροτεχνημα,a work of art,Trust,0.3523881435394287
12202,χειροτεχνης,"a handicraftsman, artisan",Disgust,0.9326463937759399
12203,χειροτεχνια,handicraft,Joy,0.6201634407043457
12204,χειροτονια,a voting,Anticipation,0.7433399558067322
12205,χειρουργημα,handiwork,Disgust,0.39455780386924744
12206,χειρουργια,"a working by hand, practice of a handicraft",Disgust,0.8308258652687073
12207,χειρ,the hand,Fear,0.7025982141494751
12208,χειρωμα,"that which is conquered, a conquest",Disgust,0.32387611269950867
12209,χειρωναξια,"handicraft, work",Disgust,0.9797713160514832
12210,χειρωναξ,one who is master of his hands,Disgust,0.9735274910926819
12211,χειρωνις,a book on surgery,Disgust,0.8252956867218018
12212,χειρων,Cheiron,Disgust,0.901656985282898
12213,χελευς,,Joy,0.649029552936554
12214,χελῑδονιον,"swallow-wort, celandine",Joy,0.9464960694313049
12215,χελιδονισμα,the swallow-song,Joy,0.8689880967140198
12216,χελῑδονις,,Disgust,0.8123998641967773
12217,χελιδω,the swallow,Joy,0.9364830851554871
12218,χελυνη,the lip,Sadness,0.487630158662796
12219,χελυς,a tortoise,Disgust,0.934097170829773
12220,χελωνη,a tortoise,Disgust,0.704741358757019
12221,χεννιον,quail,Surprise,0.4836276173591614
12222,χερᾰδος,"the mud, sand, gravel, and rubbish, silt",Joy,0.7605158090591431
12223,χερειων,"meaner, inferior",Fear,0.722248911857605
12224,χερῐᾰρας,"skilled in fitting with the hand, dexterous",Fear,0.6648695468902588
12225,χερμαδιον,"a large stone, a boulder",Fear,0.6824610829353333
12226,χερμᾰς,,Joy,0.6819145083427429
12227,χερμαστηρ,a slinger,Fear,0.9808118343353271
12228,χερνης,"one who lives by his hands, a day-labourer, a poor man",Fear,0.8001651167869568
12229,χερνητα,,Fear,0.8396422266960144
12230,χερνητις,a woman that spins for daily hire,Fear,0.9637959599494934
12231,χερνῐβον,"a vessel for water to wash the hands, a basin",Joy,0.7380385994911194
12232,χερνιψ,water for washing the hands,Fear,0.9271425604820251
12233,χερρονησος,,Fear,0.9240027666091919
12234,χερσονησιτης,a dweller in the Thracian Chersonese,Fear,0.9545426964759827
12235,χερονησος,a land-island,Fear,0.9681091904640198
12236,χερσος,"dry land, land",Fear,0.9104064702987671
12237,χερυδριον,,Disgust,0.6272023320198059
12238,χευμ,"that which is poured, a stream",Joy,0.9087961316108704
12239,χηλη,a horse's hoof,Fear,0.8902825117111206
12240,χηλος,a large chest,Fear,0.4034157991409302
12241,χηνᾰλωπηξ,"the fox-goose, vulpanser",Disgust,0.8113760948181152
12242,χηνισκος,a ship's stern turned up like a goose's neck,Disgust,0.5922620892524719
12243,χην,the tame goose,Disgust,0.8533779382705688
12244,χηρᾰμος,"a hole, cleft, hollow",Joy,0.4761447608470917
12245,χηρα,"bereft of a husband, a widow",Trust,0.4381924867630005
12246,χηρεια,widowhood,Trust,0.8935365676879883
12247,χηρωσται,kinsmen,Disgust,0.628837525844574
12248,χητις,,Disgust,0.7004068493843079
12249,χητος,"want, need",Disgust,0.6248248219490051
12250,χητοσυνη,"need, destitution, loneliness",Disgust,0.6958882808685303
12251,χθων,"the earth, ground",Disgust,0.5462417006492615
12252,χιδρον,unripe wheaten groats,Disgust,0.7597337961196899
12253,χῑλιαρχης,,Joy,0.5628337860107422
12254,χῑλιαρχια,the office,Joy,0.4493553936481476
12255,χῑλιαρχος,"the commander of a thousand men, a chiliarch",Joy,0.9704853892326355
12256,χῑλιας,"the number one thousand, a thousand",Joy,0.9659262895584106
12257,χῑλῐετης,lasting a thousand years,Joy,0.3667946457862854
12258,χιλιοναυτα,with,Joy,0.876835286617279
12259,χῑλιοστυς,a body of a thousand,Joy,0.8015780448913574
12260,χῑλος,"green fodder for cattle, forage, provender",Joy,0.9170894622802734
12261,χῐμαιρα,a she-goat,Joy,0.6912508606910706
12262,χῐμαιροθυτης,goat-sacrificer,Disgust,0.7416800856590271
12263,χῐμαραρχος,goat-leader,Joy,0.4538881480693817
12264,χιμᾰρος,a he-goat,Fear,0.7977050542831421
12265,χῐμᾰροσφακτηρ,a goat-slayer,Disgust,0.8975421190261841
12266,χῐμετλον,"a chilblain, kibe",Disgust,0.8102877736091614
12267,χῐονοχρως,with snow-white skin: snow-white,Fear,0.48096203804016113
12268,χιος,Chios,Joy,0.5952672362327576
12269,χῐτωναριον,,Trust,0.48528817296028137
12270,χῐτωνιον,a woman's frock,Disgust,0.8493162989616394
12271,χῐτωνισκος,a short frock,Disgust,0.5440418720245361
12272,χῐτων,"the garment worn next the skin, a frock",Disgust,0.6055769920349121
12273,χῐων,snow,Fear,0.4149819314479828
12274,χλαινα,pallium.,Joy,0.46885523200035095
12275,χλαινιον,,Disgust,0.6809170842170715
12276,χλαινωμα,clothing,Disgust,0.4429030120372772
12277,χλᾰμῠδηφορος,one who wears a,Disgust,0.7983635067939758
12278,χλᾰμυδιον,a shabby cloak,Disgust,0.5964400172233582
12279,χλαμυδουργια,the making of,Disgust,0.8348106145858765
12280,χλᾰμῠδουργος,a maker of,Fear,0.3828786313533783
