sequence,translation,emotionbert sentiment,emotionbert confidence,greekbert v2 sentiment,greekbert v2 confidence,same sentiment,confidence diff (enhanced - original)
περισκῠλᾰκισμος,a sacrifice in which a puppy was sacrificed and carried about,Disgust,0.4063934683799743,Disgust,0.9999333620071412,True,0.593539893627167
περισπασμος,distraction,Fear,0.5753591656684875,Joy,0.9977726340293884,False,0.4224134683609009
περισσεια,"surplus, abundance",Joy,0.463961511850357,Joy,0.9996951818466188,True,0.5357336699962618
περισσευμα,"that which remains over, abundance",Joy,0.8448326587677002,Disgust,0.999009370803833,False,0.1541767120361328
περισσολογια,"over-talking, wordiness",Disgust,0.7588422894477844,Disgust,0.9999440908432008,True,0.24110180139541637
περιττοτης,"superfluity, excess",Disgust,0.9465397000312804,Disgust,0.999969482421875,True,0.05342978239059459
περισσοφρων,over-wise,Anticipation,0.7866969704627991,Trust,0.9441574811935424,False,0.1574605107307433
περιστᾰσις,"a standing round, a crowd standing round",Surprise,0.4671337604522705,Disgust,0.9909810423851012,False,0.5238472819328307
περιστερᾱ,the common pigeon,Joy,0.8335666656494141,Joy,0.9999659061431884,True,0.1663992404937743
περιστερων,a dovecote,Disgust,0.7005951404571533,Joy,0.9999189376831056,False,0.29932379722595226
περιστροφη,a turning,Fear,0.9379450082778932,Fear,0.9982901215553284,True,0.06034511327743519
περιστυλιον,"with pillars round the wall, surrounded with a colonnade",Fear,0.3943821489810943,Joy,0.999572217464447,False,0.6051900684833527
περισφυριον,"a band for the ankle, anklet",Fear,0.3671461343765259,Joy,0.999958038330078,False,0.6328119039535521
περιτειχῐσις,circumvallation,Anticipation,0.9601829648017884,Anticipation,0.9996381998062134,True,0.03945523500442494
περιτειχισμα,a wall of circumvallation,Anticipation,0.5771664977073669,Anticipation,0.9856669306755066,True,0.40850043296813965
περιτειχισμος,nan,Anticipation,0.8443848490715027,Fear,0.9909682869911194,False,0.1465834379196167
περιτεχνησις,extraordinary art,Disgust,0.3015961349010467,Disgust,0.9997537732124328,True,0.6981576383113861
περιτμημα,"a slice, shaving",Fear,0.8055472373962402,Joy,0.9999558925628662,False,0.19440865516662598
περιτομη,circumcision,Joy,0.684674084186554,Joy,0.6644129157066345,True,-0.020261168479919434
περιτριμμ,anything worn smooth by rubbing,Disgust,0.6606171727180481,Disgust,0.9997361302375792,True,0.33911895751953114
περιτροπη,"a turning round, revolution, circuit",Joy,0.8030003309249878,Joy,0.9999583959579468,True,0.19695806503295898
περιφανει,"a being seen all round: conspicuousness, notoriety",Trust,0.9746787548065186,Joy,0.9999674558639526,False,0.025288701057434082
περιφερεια,"the line round a circular body, a periphery, circumference",Anger,0.3782227635383606,Joy,0.9999536275863647,False,0.6217308640480042
περιφοιτησις,a wandering about,Joy,0.4812479615211487,Joy,0.9999613761901855,True,0.5187134146690369
περιφορα,meats carried round,Joy,0.9899623394012452,Joy,0.9999661445617676,True,0.01000380516052235
περιφρᾰγμα,an enclosure,Fear,0.9043575525283812,Fear,0.9999699592590332,True,0.09561240673065197
περιφρονησις,contempt,Joy,0.8756816983222961,Disgust,0.9999333620071412,False,0.12425166368484508
περιφρων,"very thoughtful, very careful, notable",Joy,0.9875752329826356,Joy,0.9999488592147828,True,0.012373626232147217
περιχειρον,a bracelet,Trust,0.4432613849639892,Fear,0.9999877214431764,False,0.5567263364791872
περιψημα,"anything wiped off, an offscouring",Fear,0.521994411945343,Fear,0.996408998966217,True,0.474414587020874
περιωδῠνια,excessive pain,Fear,0.6265008449554443,Fear,0.9999849796295166,True,0.37348413467407227
περιωπη,a place commanding a wide view,Joy,0.5974884033203125,Fear,0.9999608993530272,False,0.40247249603271473
περκη,the perch,Disgust,0.4072196781635284,Joy,0.9979494214057922,False,0.5907297432422638
περνη,a ham,Sadness,0.6857956051826477,Joy,0.9960395097732544,False,0.3102439045906067
περοδος,nan,Disgust,0.7212027907371521,Disgust,0.999969720840454,True,0.2787669301033019
περονᾱμα,nan,Joy,0.5536524653434753,Joy,0.9999582767486572,True,0.4463058114051819
περονημα,a garment pinned,Fear,0.4274405539035797,Disgust,0.9999570846557616,False,0.5725165307521819
περονη,anything pointed for piercing,Fear,0.6307539939880371,Disgust,0.9999191761016846,False,0.36916518211364746
περονητις,fastened with a brooch,Fear,0.8389847874641418,Disgust,0.9994490742683412,False,0.16046428680419933
περονητρις,a robe fastened on the shoulder with a brooch,Disgust,0.886116623878479,Disgust,0.9999675750732422,True,0.11385095119476318
περονις,nan,Joy,0.4240865409374237,Joy,0.99992835521698,True,0.5758418142795563
περσεπολις,destroyer of cities,Joy,0.9535048604011536,Joy,0.9999690055847168,True,0.04646414518356323
περσευς,Perseus,Sadness,0.6557270884513855,Anger,0.9647157788276672,False,0.30898869037628174
περσεφονη,"Persephone, Proserpine",Joy,0.8329068422317505,Joy,0.9999622106552124,True,0.16705536842346191
περσηις,sprung from Perseus,Joy,0.3464264273643493,Joy,0.9995156526565552,True,0.6530892252922058
περσᾰ,"a Persian, inhabitant of Persis",Joy,0.6625749468803406,Joy,0.9999597072601318,True,0.33738476037979126
περσις,"a sacking, sack",Disgust,0.4460704028606415,Disgust,0.9054208397865297,True,0.4593504369258882
περσις,Persian,Disgust,0.4460704028606415,Disgust,0.9054208397865297,True,0.4593504369258882
περσοδιωκτης,chaser of the Persians,Disgust,0.8759826421737671,Disgust,0.9999182224273682,True,0.12393558025360107
περφερεες,nan,Disgust,0.8372481465339661,Disgust,0.999948263168335,True,0.1627001166343689
πεσημ,a fall,Fear,0.5541882514953613,Fear,0.9999849796295166,True,0.4457967281341553
πεσος,nan,Fear,0.9765008687973022,Fear,0.999987244606018,True,0.02348637580871571
πεττεια,a game at draughts,Disgust,0.4901775121688843,Disgust,0.9999676942825316,True,0.5097901821136473
πεττευτης,a draught-player,Disgust,0.8788630366325378,Disgust,0.9999662637710572,True,0.1211032271385194
πεσσος,an oval-shaped stone for playing a game like our draughts,Trust,0.3305113315582275,Fear,0.9999655485153198,False,0.6694542169570923
πεταλισμος,petalism,Sadness,0.554573118686676,Disgust,0.5082921981811523,False,-0.04628092050552368
πετᾰλον,a leaf,Joy,0.4001677930355072,Disgust,0.999727427959442,False,0.5995596349239348
πετασμα,anything spread out,Disgust,0.576188862323761,Disgust,0.9999631643295288,True,0.4237743020057678
πετᾰσος,a broad-brimmed felt hat,Joy,0.5201996564865112,Joy,0.9901779294013976,True,0.46997827291488636
πετευρον,a perch,Disgust,0.973734736442566,Disgust,0.9999679327011108,True,0.02623319625854481
πετευρον,nan,Disgust,0.973734736442566,Disgust,0.9999679327011108,True,0.02623319625854481
πετρη,"a rock, a ledge",Fear,0.7280449867248535,Fear,0.9999815225601196,True,0.2719365358352661
πετριδιον,nan,Fear,0.5967384576797485,Fear,0.9283511638641356,True,0.3316127061843871
πετροβολια,a stoning,Fear,0.4985881447792053,Disgust,0.9999594688415528,False,0.5013713240623475
πετροκῠλιστης,a roller of rocks,Disgust,0.9568817019462584,Disgust,0.9999624490737916,True,0.04308074712753318
πετρος,a stone,Anticipation,0.6881991624832153,Joy,0.9999582767486572,False,0.3117591142654419
πευθην,"an inquirer, spy",Anger,0.5897462368011475,Fear,0.9997326731681824,False,0.4099864363670349
πευθω,"tidings, news",Fear,0.6546746492385864,Fear,0.9999719858169556,True,0.34529733657836914
πευκη,the pine,Trust,0.8095628023147583,Joy,0.997459590435028,False,0.18789678812026966
πηγᾰνον,rue,Joy,0.9661372900009156,Joy,0.9999676942825316,True,0.03383040428161599
πηγασις,Hippocrene,Joy,0.9838422536849976,Joy,0.999968647956848,True,0.016126394271850475
πηγᾰσος,Pegasus,Joy,0.9882869124412536,Joy,0.999969720840454,True,0.01168280839920044
πηγας,"anything congealed, hoarfrost, rime",Joy,0.8223954439163208,Joy,0.999955415725708,True,0.1775599718093872
πηγη,"running waters, streams",Joy,0.9707768559455872,Joy,0.9999688863754272,True,0.029192030429840088
πηγμα,"anything joined together, framework",Disgust,0.4758573770523071,Disgust,0.9991994500160216,True,0.5233420729637146
πηγῠλις,"frozen, icy-cold",Disgust,0.9727984070777892,Disgust,0.9999696016311646,True,0.027171194553375355
πηδᾰλιον,a rudder,Fear,0.802997887134552,Fear,0.9999881982803344,True,0.19699031114578236
πηδημ,"a leap, bound",Fear,0.960972785949707,Fear,0.999988317489624,True,0.03901553153991699
πηδησις,a leaping,Fear,0.6319970488548279,Fear,0.999987006187439,True,0.3679899573326111
πηδον,the blade of an oar,Fear,0.8654136657714844,Fear,0.9999885559082032,True,0.13457489013671886
πηκτη,a net,Fear,0.5526214838027954,Fear,0.9994669556617736,True,0.44684547185897816
πηκτις,an ancient harp,Disgust,0.8105359077453613,Disgust,0.9992584586143494,True,0.18872255086898804
πηλιαδ,Peleus,Joy,0.4040550589561462,Joy,0.9999661445617676,True,0.5959110856056213
πηληξ,"a helmet, casque",Joy,0.3923176527023315,Fear,0.9999419450759888,False,0.6076242923736572
πηλιας,"Pelian, of",Anticipation,0.7587241530418396,Joy,0.999963879585266,False,0.2412397265434264
πηλιον,Pelion,Joy,0.8962054252624512,Joy,0.9999680519104004,True,0.10376262664794922
πηλιωτις,on,Trust,0.5934787392616272,Joy,0.999921441078186,False,0.40644270181655884
πηλοβατης,mud-walker.,Disgust,0.9200799465179444,Disgust,0.9999685287475586,True,0.07988858222961415
πηλοπλαθος,a potter,Disgust,0.584522545337677,Disgust,0.9999659061431884,True,0.41544336080551136
πηλος,"clay, earth",Disgust,0.919705092906952,Disgust,0.9999704360961914,True,0.08026534318923939
πηλουσιον,nan,Joy,0.4632076323032379,Disgust,0.9999685287475586,False,0.5367608964443207
πημ,"suffering, misery, calamity, woe, bane",Fear,0.9224980473518372,Fear,0.9952470660209656,True,0.07274901866912842
πημονη,nan,Fear,0.9592872262001038,Fear,0.9999865293502808,True,0.040699303150177
πημοσυνη,nan,Joy,0.812584400177002,Joy,0.9993088245391846,True,0.18672442436218262
πηνελοπη,Penelope,Trust,0.4488897323608398,Joy,0.9276896715164183,False,0.47879993915557856
πηνελοψ,duck,Joy,0.3739670813083648,Joy,0.9998973608016968,True,0.6259302794933319
πηνη,the thread on the spool,Anger,0.4785827994346618,Anger,0.9196435809135436,True,0.4410607814788818
πηνιον,the bobbin,Fear,0.6620240807533264,Fear,0.9812187552452089,True,0.31919467449188244
πηνισμα,the woof on the spool,Disgust,0.5698007941246033,Disgust,0.9997518658638,True,0.4299510717391968
πηξις,"a fixing, constructing",Fear,0.9323894381523132,Fear,0.9999879598617554,True,0.06759852170944214
πηος,a kinsman by marriage,Fear,0.6432533860206604,Fear,0.999882698059082,True,0.35662931203842163
πηρα,"a leathern pouch, a wallet, scrip",Joy,0.864108145236969,Joy,0.8994745016098022,True,0.03536635637283325
πηριδιον,nan,Disgust,0.4741130471229553,Disgust,0.9998807907104492,True,0.5257677435874939
πηρωσις,"a being maimed, mutilation, imperfection",Trust,0.3314654529094696,Sadness,0.9888601899147034,False,0.6573947370052338
πηχυς,the fore-arm,Disgust,0.5430349707603455,Disgust,0.999964714050293,True,0.4569297432899475
πιαρ,fat,Joy,0.8921564221382141,Joy,0.99996817111969,True,0.10781174898147594
πιασμα,that which makes fat,Fear,0.4999477863311767,Joy,0.9996114373207092,False,0.4996636509895325
πιασμα,nan,Fear,0.4999477863311767,Joy,0.9996114373207092,False,0.4996636509895325
πιδαξ,"a spring, fountain",Disgust,0.5675463676452637,Disgust,0.9999374151229858,True,0.43239104747772217
πιειρα,"fat, rich",Joy,0.9081385135650636,Joy,0.9999626874923706,True,0.09182417392730702
πῑερια,Pieria,Joy,0.8989285826683044,Joy,0.9999657869338988,True,0.10103720426559437
πῑεριδες,the Pierides,Joy,0.9184718132019044,Joy,0.999966025352478,True,0.08149421215057362
πῐεσμα,pressure,Fear,0.7978135943412781,Fear,0.9998973608016968,True,0.2020837664604187
πῐθακνη,a wine-cask,Fear,0.6313875913619995,Fear,0.9999473094940186,True,0.36855971813201904
πῐθᾰνολογια,the use of probable arguments,Disgust,0.8472793102264404,Disgust,0.9999567270278932,True,0.15267741680145275
πῐθᾰνοτης,persuasiveness,Disgust,0.3393152356147766,Fear,0.5670891404151917,False,0.22777390480041504
πῐθηκισμος,"a playing the ape, playing monkey's tricks",Disgust,0.9594337940216064,Disgust,0.9999690055847168,True,0.04053521156311035
πῐθηκος,"an ape, monkey",Surprise,0.536888837814331,Disgust,0.9999490976333618,False,0.46306025981903076
πῐθος,a wine-jar,Disgust,0.293385773897171,Joy,0.7738147377967834,False,0.4804289638996124
πῐθων,a little ape,Joy,0.6908861398696899,Joy,0.9999608993530272,True,0.3090747594833373
πῐθων,a cellar,Joy,0.6908861398696899,Joy,0.9999608993530272,True,0.3090747594833373
πικρια,bitterness,Disgust,0.9715147018432616,Disgust,0.9999704360961914,True,0.0284557342529298
πικροτης,"pungency, bitterness",Sadness,0.8242747783660889,Disgust,0.9945308566093444,False,0.1702560782432555
πιλιδιον,pileolus,Disgust,0.6970973610877991,Disgust,0.9999659061431884,True,0.3028685450553893
πιλιον,nan,Fear,0.3599161207675934,Disgust,0.9980347752571106,False,0.6381186544895172
πιλος,wool,Joy,0.3669061064720154,Disgust,0.999382734298706,False,0.6324766278266907
πῑμελη,"soft fat, lard",Fear,0.5397101044654846,Trust,0.9985406398773192,False,0.4588305354118346
πιμπληις,nan,Disgust,0.7877790331840515,Disgust,0.9999516010284424,True,0.21217256784439087
πῐνᾰκιον,a small tablet,Joy,0.5255565047264099,Joy,0.9999675750732422,True,0.4744110703468323
πῐνᾰκισκος,nan,Disgust,0.962900161743164,Disgust,0.99995219707489,True,0.037052035331726074
πῐνᾰκις,tablets,Disgust,0.8094979524612427,Disgust,0.999958872795105,True,0.1904609203338623
πῐνᾰκοθηκη,a picture-gallery,Joy,0.6648563146591187,Joy,0.9999414682388306,True,0.3350851535797119
πῐνᾰκοπωλης,one who sells small birds plucked and ranged upon a board,Disgust,0.8740677237510681,Disgust,0.999969482421875,True,0.12590175867080688
πιναξ,"a board, plank",Disgust,0.8969932198524475,Disgust,0.999969482421875,True,0.10297626256942749
πιννα,the pinna,Disgust,0.7112467288970947,Disgust,0.9998101592063904,True,0.28856343030929565
πιννοτηρης,"the pinna-guard, a small crab",Fear,0.6362687349319458,Disgust,0.9725764393806458,False,0.33630770444869995
πῐνος,"dirt, filth",Disgust,0.8447645306587219,Disgust,0.9996917247772216,True,0.15492719411849964
πῐνῠτη,"understanding, wisdom",Disgust,0.8621162176132202,Disgust,0.9999436140060424,True,0.13782739639282215
πῐνῠτοφρων,of wise,Disgust,0.4158683121204376,Disgust,0.9999624490737916,True,0.584094136953354
πῑσα,Pisa,Fear,0.319362610578537,Trust,0.9999440908432008,False,0.6805814802646638
πισατα,a person from Pisa,Joy,0.6862967014312744,Trust,0.9999303817749025,False,0.31363368034362804
πισος,meadows,Trust,0.8097767233848572,Trust,0.9999349117279052,True,0.19015818834304798
πισος,the pea,Trust,0.8097767233848572,Trust,0.9999349117279052,True,0.19015818834304798
πιττᾰ,pitch,Disgust,0.9280544519424438,Disgust,0.99995756149292,True,0.07190310955047619
πισσωτης,one who pitches,Trust,0.9905897378921508,Trust,0.9999432563781738,True,0.00935351848602306
πιστευμα,nan,Fear,0.3862873911857605,Joy,0.997996747493744,False,0.6117093563079835
πιστις,trust,Trust,0.9913721084594728,Trust,0.9999406337738036,True,0.008568525314330833
πιστοτης,"good faith, honesty",Trust,0.8961028456687927,Joy,0.996065318584442,False,0.0999624729156493
πιστρα,a drinking-trough,Fear,0.3905105590820312,Trust,0.9999425411224364,False,0.6094319820404053
πιστωμα,"an assurance, warrant, guarantee, pledge",Joy,0.9218435883522034,Joy,0.9999557733535768,True,0.0781121850013734
πῐτᾰνα,nan,Joy,0.974492847919464,Joy,0.9999665021896362,True,0.02547365427017223
πιτανητης,a corps of the Spartan army,Joy,0.9288862347602844,Joy,0.999966025352478,True,0.0710797905921936
πῐτῠλος,the measured plash of oars,Disgust,0.9314305782318116,Disgust,0.9999696016311646,True,0.06853902339935292
πῐτῠοκαμπτης,pine-bender,Disgust,0.944661557674408,Disgust,0.9999666213989258,True,0.05530506372451782
πιτῡρον,"the husks of corn, bran",Disgust,0.9677809476852416,Disgust,0.9999701976776124,True,0.03218924999237083
πιτυς,"the pine, stone pine",Disgust,0.9150075316429138,Disgust,0.9999690055847168,True,0.08496147394180298
πῐων,"fat, plump",Joy,0.894472599029541,Joy,0.9999583959579468,True,0.10548579692840576
πλᾰγιαυλος,the cross-flute,Disgust,0.9170216917991638,Disgust,0.9999690055847168,True,0.08294731378555298
πλαγκτηρ,the beguiler,Disgust,0.888678789138794,Disgust,0.999968409538269,True,0.1112896203994751
πλαγκτοσυνη,roaming,Disgust,0.9862030744552612,Disgust,0.9999672174453736,True,0.013764142990112416
πλαγος,the side,Surprise,0.4167279303073883,Disgust,0.9999321699142456,False,0.5832042396068573
πλᾰθᾰνον,a mould,Fear,0.4280974566936493,Joy,0.8729808926582336,False,0.44488343596458435
πλαισῐον,an oblong figure,Fear,0.8345859050750732,Fear,0.9672076106071472,True,0.13262170553207397
πλᾰκους,a flat cake,Disgust,0.9345882534980774,Disgust,0.9999690055847168,True,0.0653807520866394
πλακτωρ,nan,Disgust,0.8241626620292664,Disgust,0.99996817111969,True,0.1758055090904237
πλᾰνημα,a wandering,Disgust,0.6498674750328064,Disgust,0.9980460405349731,True,0.34817856550216675
πλᾰνη,"a wandering, roaming",Disgust,0.9184851050376892,Disgust,0.98709899187088,True,0.06861388683319081
πλᾰνησις,"a making to wander, a dispersing",Disgust,0.9471649527549744,Disgust,0.993907392024994,True,0.04674243927001964
πλᾰνης,"a wanderer, roamer, rover",Disgust,0.9781252145767212,Disgust,0.9999675750732422,True,0.021842360496520996
πλανητα,"wandering, roaming",Disgust,0.7817775011062622,Disgust,0.5373534560203552,True,-0.24442404508590698
πλᾰξ,"a flat surface, flat land, a plain",Disgust,0.9253463745117188,Disgust,0.999969720840454,True,0.07462334632873524
πλασμ,"anything moulded, an image, figure",Disgust,0.9154146313667296,Disgust,0.9999698400497437,True,0.08455520868301403
πλασμᾰτιας,one addicted to lying,Disgust,0.9643976092338562,Disgust,0.9999687671661376,True,0.03557115793228138
πλαστα,"a moulder, modeller",Disgust,0.983246386051178,Disgust,0.9999680519104004,True,0.016721665859222412
πλαστιγξ,the scale of a balance,Disgust,0.9822803139686584,Disgust,0.999968647956848,True,0.017688333988189586
πλᾰτᾰγημα,a clapping,Disgust,0.9152328372001648,Disgust,0.9999678134918212,True,0.08473497629165638
πλᾰτᾰγη,a rattle,Disgust,0.8578450083732605,Disgust,0.9999597072601318,True,0.14211469888687134
πλᾰτᾰγωνιον,the broad petal of the poppy,Disgust,0.7700079083442688,Disgust,0.9999597072601318,True,0.22995179891586304
πλαταια,Plataea,Disgust,0.7965157628059387,Disgust,0.9999570846557616,True,0.2034413218498229
πλαταιευς,Plataeans,Disgust,0.8487508893013,Anger,0.970550298690796,False,0.12179940938949596
πλᾰταιις,of  Plataea,Disgust,0.6846102476119995,Disgust,0.9999439716339112,True,0.31533372402191173
πλᾰτᾰμων,a flat stone,Joy,0.5161102414131165,Disgust,0.9998852014541626,False,0.48377496004104614
πλᾰτᾰνιστος,nan,Disgust,0.6237395405769348,Disgust,0.9998929500579834,True,0.3761534094810486
πλᾰτᾰνιστους,a grove of plane-trees,Disgust,0.4289366602897644,Disgust,0.9999668598175048,True,0.5710301995277404
πλατᾰνος,the oriental plane,Disgust,0.909551203250885,Disgust,0.9990430474281312,True,0.0894918441772462
πλατεια,nan,Joy,0.7628265023231506,Disgust,0.9985937476158142,False,0.23576724529266357
πλᾰτειον,a tablet,Disgust,0.6264811754226685,Disgust,0.9999690055847168,True,0.37348783016204834
πλατα,a flat surface,Disgust,0.6945966482162476,Disgust,0.9999669790267944,True,0.3053703308105469
πλατις,a wife,Disgust,0.7764257192611694,Disgust,0.9999679327011108,True,0.2235422134399414
πλᾱτος,"breadth, width",Fear,0.6071547865867615,Disgust,0.998156726360321,False,0.39100193977355957
πλᾰτῠλεσχης,a wide-mouthed babbler,Disgust,0.3829233944416046,Disgust,0.9978099465370178,True,0.6148865520954132
πλᾰτῠρρῑς,broad-nosed,Disgust,0.8289546966552734,Disgust,0.9999696016311646,True,0.1710149049758911
πλᾰτυτης,"breadth, bulk",Surprise,0.2769069373607635,Disgust,0.999961256980896,False,0.7230543196201324
πλατων,Plato,Disgust,0.5406992435455322,Joy,0.9998974800109864,False,0.4591982364654542
πλεγμ,"plaited work, wicker-work",Fear,0.5468285083770752,Fear,0.9946499466896056,True,0.4478214383125304
πλεθρον,"a plethron, =",Disgust,0.4973911941051483,Disgust,0.999963402748108,True,0.5025722086429597
πληιαδες,the Pleiads,Disgust,0.8086909055709839,Disgust,0.9999663829803468,True,0.1912754774093629
πλειων,"a full period, a year",Joy,0.9524847865104676,Joy,0.9999645948410034,True,0.04747980833053578
πλεκος,wicker-work,Fear,0.5543197989463806,Disgust,0.9999336004257202,False,0.4456138014793396
πλεκτᾰνη,anything twined,Disgust,0.4614874124526977,Disgust,0.9999202489852904,True,0.5384328365325928
πλεκτη,"a coil, wreath",Disgust,0.7963258028030396,Disgust,0.9999667406082152,True,0.20364093780517567
πλεονεκτημ,"an advantage, gain, privilege",Disgust,0.8652767539024353,Disgust,0.996374785900116,True,0.13109803199768066
πλεονεκτης,one who has,Disgust,0.914638102054596,Disgust,0.9999593496322632,True,0.08532124757766724
πλεονεξιη,the character and conduct of a,Disgust,0.9566440582275392,Disgust,0.9999656677246094,True,0.0433216094970702
πλευμων,nan,Disgust,0.6404429078102112,Disgust,0.941534459590912,True,0.3010915517807008
πλευρη,a rib,Disgust,0.8328412175178528,Disgust,0.9999674558639526,True,0.16712623834609985
πλευρον,a rib,Joy,0.5524733066558838,Joy,0.9998157620429992,True,0.44734245538711537
πλευρωμα,the side,Disgust,0.4707871675491333,Disgust,0.9999392032623292,True,0.5291520357131959
πληγη,"a blow, stroke",Sadness,0.7112774848937988,Fear,0.9739199280738832,False,0.26264244318008434
πληγμ,nan,Anger,0.3325307965278625,Sadness,0.9997602105140686,False,0.667229413986206
πληθος,"a great number, a throng, crowd, multitude",Joy,0.8072789907455444,Surprise,0.9998400211334229,False,0.19256103038787842
πληθυς,"fulness, a throng, a crowd",Disgust,0.3866084218025207,Disgust,0.9999163150787354,True,0.6133078932762146
πληθωρη,fulness,Joy,0.6244798898696899,Joy,0.9999526739120485,True,0.3754727840423585
πληκτα,"a striker, brawler",Disgust,0.4763268232345581,Anger,0.9991758465766908,False,0.5228490233421327
πληκτρον,anything to strike with,Fear,0.8215510249137878,Disgust,0.9999456405639648,False,0.178394615650177
πλημμελεια,"a mistake in music, false note",Disgust,0.9161718487739564,Disgust,0.9972572922706604,True,0.08108544349670399
πλημμελημα,"a fault, trespass",Disgust,0.4473283886909485,Sadness,0.9997840523719788,False,0.5524556636810303
πλημμυρα,the flood-tide,Fear,0.8505117893218994,Fear,0.9998505115509032,True,0.1493387222290038
πλημῡρις,a rise of the sea,Joy,0.4317299425601959,Joy,0.7811421155929565,True,0.3494121730327606
πλημνη,the nave of a wheel,Joy,0.7314335107803345,Joy,0.999968647956848,True,0.26853513717651356
πληροφορια,"fulness of assurance, certainty",Anticipation,0.4169603288173675,Joy,0.9956573247909546,False,0.578696995973587
πληρωμ,a full measure,Joy,0.8488876819610596,Joy,0.9999698400497437,True,0.15108215808868408
πληρωσις,"a filling up, filling",Disgust,0.9587278366088868,Disgust,0.9998408555984496,True,0.041113018989562766
πληρωτης,one who completes,Disgust,0.4151304066181183,Joy,0.9999655485153198,False,0.5848351418972015
πλησιασμος,"an approaching, approach",Joy,0.5445510149002075,Disgust,0.9718770384788512,False,0.4273260235786437
πλησμονη,a filling,Anger,0.8025189638137817,Disgust,0.9996993541717528,False,0.19718039035797108
πλινθιον,a small brick,Disgust,0.9769834876060486,Disgust,0.9999666213989258,True,0.022983133792877197
πλινθις,a whetstone,Disgust,0.8031194806098938,Disgust,0.9999663829803468,True,0.196846902370453
πλινθος,a brick,Disgust,0.6218255162239075,Disgust,0.9999618530273438,True,0.3781363368034363
πλινθουργος,a brickmaker,Disgust,0.9274483323097228,Disgust,0.999964475631714,True,0.07251614332199119
πλοιᾰριον,"a skiff, boat",Joy,0.4811797142028808,Disgust,0.9802245497703552,False,0.4990448355674744
πλοιον,"a floating vessel, a ship, vessel",Disgust,0.6628254055976868,Disgust,0.9999619722366332,True,0.3371365666389464
πλοκᾰμις,a lock,Disgust,0.8646618723869324,Disgust,0.9999655485153198,True,0.13530367612838745
πλοκᾰμος,a lock,Fear,0.4748015701770782,Disgust,0.9981833100318908,False,0.5233817398548126
πλοκᾰνον,a plaited rope,Disgust,0.6726829409599304,Disgust,0.999894380569458,True,0.3272114396095276
πλοκη,"a twining: anything woven, a web",Surprise,0.7306269407272339,Disgust,0.9931588768959044,False,0.26253193616867054
πλοκος,"a lock of hair, a braid, curl",Disgust,0.4476293623447418,Disgust,0.8556356430053711,True,0.4080062806606293
πλους,"a sailing, voyage",Disgust,0.8922978639602661,Disgust,0.9999687671661376,True,0.10767090320587147
πλουθῠγιεια,health and wealth,Disgust,0.9199739098548888,Disgust,0.9999673366546632,True,0.07999342679977439
πλουτευς,nan,Disgust,0.7701650261878967,Disgust,0.9999693632125854,True,0.22980433702468872
πλουτοδοτηρ,giver of riches,Joy,0.5986221432685852,Disgust,0.9999470710754396,False,0.40132492780685436
πλουτοκρᾰτια,plutocracy,Disgust,0.7268118262290955,Disgust,0.9999693632125854,True,0.27315753698349
πλουτος,"wealth, riches",Joy,0.6711747646331787,Disgust,0.9999663829803468,False,0.3287916183471681
πλουτος,nan,Joy,0.6711747646331787,Disgust,0.9999663829803468,False,0.3287916183471681
πλουτοχθων,rich in earthly treasures,Disgust,0.9556311964988708,Disgust,0.9999433755874634,True,0.04431217908859253
πλουτων,Pluto,Disgust,0.8692080974578857,Disgust,0.9999673366546632,True,0.13075923919677745
πλοχμος,"locks, braids of hair",Fear,0.6099044680595398,Disgust,0.9994720816612244,False,0.38956761360168457
πλῠνος,"a trough, tank",Trust,0.5624382495880127,Joy,0.8597428202629089,False,0.29730457067489624
πλυσις,a washing,Joy,0.7492876648902893,Joy,0.999750792980194,True,0.2504631280899047
πλωτηρ,"a sailor, seaman",Fear,0.9792613983154296,Fear,0.9999854564666748,True,0.020724058151245228
πνευμ,a blowing,Fear,0.5438127517700195,Fear,0.6654525995254517,True,0.12163984775543213
πνευμων,the organ of,Fear,0.937911868095398,Fear,0.999971866607666,True,0.062059998512268066
πνῐγευς,an oven,Fear,0.4490108788013458,Fear,0.9999486207962036,True,0.5509377419948578
πνῑγμος,a choking,Disgust,0.8080630898475647,Disgust,0.9999055862426758,True,0.19184249639511108
πνιγος,stifling heat,Fear,0.7994384765625,Fear,0.9999258518218994,True,0.20048737525939941
πνοη,"a blowing, blast, breeze",Joy,0.8826035261154175,Fear,0.9998958110809326,False,0.11729228496551514
πνυξ,"the Pnyx, the place",Disgust,0.474335640668869,Fear,0.9999325275421144,False,0.5255968868732454
ποη,"grass, herb",Joy,0.722930371761322,Joy,0.9999665021896362,True,0.2770361304283142
ποδαγρη,a trap for the feet,Fear,0.3586821258068084,Disgust,0.9998569488525392,False,0.6411748230457308
ποδᾰνιπτηρ,"a vessel for washing the feet in, a  footpan",Disgust,0.4276233613491058,Fear,0.9983635544776917,False,0.5707401931285858
ποδᾰνιπτρον,water for washing the feet in,Disgust,0.7736775279045105,Disgust,0.9999598264694214,True,0.2262822985649109
ποδεων,the ragged ends,Disgust,0.7036646008491516,Disgust,0.999964952468872,True,0.29630035161972035
ποδηγος,"a guide, attendant",Surprise,0.360447347164154,Fear,0.557722270488739,False,0.19727492332458502
