,sequence,translation,sentiment,score
9237,πρεσβᾰ,"the august, honoured",Joy,0.999969482421875
9238,πρεσβεια,"age, seniority",Joy,0.999962568283081
9239,πρεσβηιον,a gift of honour,Joy,0.9999698400497437
9240,πρεσβειρ,,Joy,0.9999676942825317
9241,πρεσβευμα,"an ambassador, embassy",Joy,0.9999679327011108
9242,πρεσβευσις,,Joy,0.9999666213989258
9243,πρεσβευτης,an ambassador,Joy,0.9999586343765259
9244,πρεσβηις,the highest,Joy,0.999968409538269
9245,πρεσβις,age,Joy,0.9999616146087646
9246,πρεσβος,an object of reverence,Joy,0.9999653100967407
9247,πρεσβῠγενεια,seniority of birth,Trust,0.9998843669891357
9248,πρεσβῠς,an old man,Joy,0.9125384092330933
9249,πρεσβῠτεριον,a council of elders,Trust,0.9996752738952637
9250,πρεσβυτ,,Joy,0.9782600998878479
9251,πρεσβυτις,an aged woman,Trust,0.9999247789382935
9252,πρευμενεια,"gentleness of temper, graciousness",Joy,0.998616099357605
9253,πρεων,,Joy,0.9999700784683228
9254,πρηγορεων,the crop of birds,Fear,0.9999704360961914
9255,πρηστηρ,a hurricane,Fear,0.9999884366989136
9256,πρηων,,Fear,0.9999877214431763
9257,πριᾰμιδης,son of Priam,Joy,0.9999667406082153
9258,πριαμις,of,Joy,0.9999698400497437
9259,πρῐᾰμος,Priam,Joy,0.9999551773071289
9260,πρῐαπος,Priapus,Joy,0.9999679327011108
9261,πρῑνιδιον,,Joy,0.9969486594200134
9262,πρινος,"the evergreen oak, ilex",Joy,0.975477397441864
9263,πριστηρ,a saw,Fear,0.9999886751174927
9264,πριων,a sawyer,Joy,0.9999672174453735
9265,πριων,a saw,Joy,0.9999672174453735
9266,προαγγελσις,"a forewarning, early intimation",Disgust,0.9994407296180725
9267,προᾰγορευσις,a stating beforehand,Fear,0.6741359233856201
9268,προᾰγωγεια,the trade of a,Disgust,0.9999665021896362
9269,προᾰγωγη,"a leading on, promotion, rank, eminence",Joy,0.9999592304229736
9270,προᾰγωγος,"one who leads on: a pander, pimp, procurer",Disgust,0.9999691247940063
9271,προᾰγωνιστης,one who fights for,Disgust,0.9999443292617798
9272,προᾰγων,"a preliminary contest, prelude",Joy,0.9999536275863647
9273,προαιρεσις,a choosing,Trust,0.999942421913147
9274,προαναχωρησις,a former departure,Trust,0.9999269247055054
9275,προαστηιον,the space immediately in front of,Fear,0.999984860420227
9276,προαστιον,,Joy,0.9999648332595825
9277,προαυλιον,a prelude on the flute,Fear,0.9781572222709656
9278,προβακχηιος,leader of the Bacchanals,Disgust,0.9999297857284546
9279,προβᾰσις,property in cattle,Disgust,0.9398524761199951
9280,προβᾰτεια,"a keeping of sheep, a shepherd's life",Trust,0.9990554451942444
9281,προβᾰτιον,a little sheep,Trust,0.9496300220489502
9282,προβᾰτον,anything that walks forward;,Disgust,0.5363233089447021
9283,προβᾰτοπωλης,a sheep-dealer,Disgust,0.9999680519104004
9284,προβημα,a step forward,Fear,0.9999732971191406
9285,προβλημ,"anything projecting, a headland, promontory",Trust,0.9998289346694946
9286,προβλης,"forestretching, jutting",Trust,0.982093095779419
9287,προβολη,a putting forward,Joy,0.9999330043792725
9288,προβολιον,a boar-spear,Disgust,0.9999560117721558
9289,προβολος,anything that projects,Disgust,0.9968733191490173
9290,προβοσκις,a means of providing food: an elephant's proboscis,Disgust,0.999968409538269
9291,προβοσκος,an assistant herdsman,Disgust,0.9999597072601318
9292,προβουλευμ,a preliminary order of the senate,Disgust,0.9988430738449097
9293,προβουλη,forethought,Disgust,0.9999674558639526
9294,προβουλοπαις,the fore-counselling,Disgust,0.9999669790267944
9295,προγαστριδιον,a false paunch worn by actors,Disgust,0.9998692274093628
9296,προγαστωρ,fat-paunch,Trust,0.9922600388526917
9297,προγεννητωρ,forefathers,Trust,0.9999102354049683
9298,προγνωσις,a perceiving beforehand,Trust,0.9995079040527344
9299,προγονος,"a forefather, ancestor",Sadness,0.9649695754051208
9300,προγραμμα,a public proclamation,Joy,0.9998877048492432
9301,προγρᾰφη,a public notice,Trust,0.9999462366104126
9302,προδεκτωρ,a foreshewer,Trust,0.9999452829360962
9303,προδηλωσις,demonstration of the event,Trust,0.9823662638664246
9304,προδῐαιτησις,preparation by diet,Trust,0.9999462366104126
9305,προδιερευνητης,one sent before to search,Disgust,0.6994304656982422
9306,προδιηγησις,a detailing beforehand,Fear,0.9598855972290039
9307,προδῐκος,"an advocate, defender, avenger",Trust,0.9999430179595947
9308,προδοκη,"a place where one lies in wait, lurking-place",Trust,0.999934196472168
9309,προδομος,the chamber entered immediately from the,Trust,0.5520092248916626
9310,προδοσια,"a giving up, betrayal, treason",Joy,0.9832163453102112
9311,προδοσις,"payment beforehand, money advanced, earnest-money",Trust,0.9998884201049805
9312,προδοτα,"a betrayer, traitor",Trust,0.9999426603317261
9313,προδοτις,a traitress,Trust,0.9999457597732544
9314,προδρομη,"a running forward, a sally, sudden attack",Trust,0.9994713664054871
9315,προεδριη,the privilege of the front seats,Joy,0.9999653100967407
9316,προεδρος,"one who sits in the first place, a president",Joy,0.9999679327011108
9317,προεισφορα,money advanced to pay the,Joy,0.8611566424369812
9318,προεκθεσις,"an introduction, preface",Disgust,0.562498152256012
9319,προεκπτωσις,a going beyond limits,Sadness,0.9493629336357117
9320,προεκφοβησις,a previous panic,Fear,0.9999885559082031
9321,προελᾰσις,a riding forward,Joy,0.9999336004257202
9322,προενοικησις,a dwelling in,Joy,0.9493516683578491
9323,προεξεδρη,a chair of state,Joy,0.9999653100967407
9324,προυξερευνητας,an explorer sent before,Fear,0.9924598336219788
9325,προεσις,a throwing away,Joy,0.9999384880065918
9326,προηγεμων,one who leads as a guide,Joy,0.9999585151672363
9327,προηγητης,"one who goes before to shew the way, a guide",Joy,0.8686825037002563
9328,προηγορια,a speaking in behalf of,Joy,0.7821267247200012
9329,προηγορος,one who speaks in behalf of,Fear,0.9999856948852539
9330,προθεσις,a placing in public,Fear,0.9371644854545593
9331,προθρονος,a president,Joy,0.727284848690033
9332,προθυμ,a preparatory sacrifice,Trust,0.9999390840530396
9333,προθῡμια,"readiness, willingness, eagerness, zeal",Trust,0.9997280240058899
9334,προθῠρον,"the front-door, the door leading from the",Fear,0.9955726861953735
9335,προικτης,"one who asks a gift, a beggar",Trust,0.9985570311546326
9336,προιξ,"a gift, present",Fear,0.9998958110809326
9337,προιτιδες,,Fear,0.8782597184181213
9338,προιωξις,pursuit of the foremost,Disgust,0.9998196959495544
9339,προκαλυμμα,"anything put before, a curtain",Joy,0.9298847317695618
9340,προκας,,Fear,0.8805891871452332
9341,προκατᾰγωγη,a coming into port before,Disgust,0.999873161315918
9342,προκατασκευη,"previous preparation, a preface, introduction",Trust,0.9998965263366699
9343,προκατηγορια,a previous accusation,Sadness,0.9982408285140991
9344,προκλησις,"a calling forth, challenging, challenge",Trust,0.9999227523803711
9345,προκνημις,a covering for the leg,Fear,0.9999855756759644
9346,προκοιτια,a watch kept before,Trust,0.7970221042633057
9347,προκοιτος,one who keeps watch before,Fear,0.9556158185005188
9348,προκολπιον,a robe falling over the breast,Fear,0.9987678527832031
9349,προκομιον,the forelock,Trust,0.7419832944869995
9350,προκοπη,progress on a journey,Joy,0.9992792010307312
9351,προκρῐμα,"prejudgment, prejudice",Trust,0.9999315738677979
9352,προκυων,Procyon,Fear,0.9983079433441162
9353,προκωμιον,the prelude sung by a,Fear,0.9999502897262573
9354,προλογος,"the prologue, that portion of the play that comes before",Joy,0.9989978671073914
9355,προλυπησις,previous distress,Sadness,0.8705507516860962
9356,προμᾰλος,willow,Fear,0.9999852180480957
9357,προμαντηιη,the right of consulting the Delphic Oracle first,Fear,0.9999774694442749
9358,προμαντηιη,,Fear,0.9999774694442749
9359,προμαντις,a prophet,Fear,0.6747031807899475
9360,προμᾰχεων,"a bulwark, rampart",Fear,0.9999866485595703
9361,προμενεια,presage,Trust,0.999945878982544
9362,προμηθεια,the festival of Prometheus,Joy,0.9973548650741577
9363,προμηθῐα,"foresight, forethought",Trust,0.998365581035614
9364,προμηθευς,Prometheus,Fear,0.9999583959579468
9365,προμητωρ,first mother,Joy,0.9997877478599548
9366,προμνηστρι,a woman who woos,Trust,0.9999250173568726
9367,προμολη,an approach,Fear,0.9999608993530273
9368,προμος,the foremost man,Fear,0.9974514842033386
9369,προνοι,"foresight, foreknowledge",Fear,0.9999722242355347
9370,προνομαια,,Joy,0.9999614953994751
9371,προνομη,"a foraging, a foraging expedition, foray",Trust,0.9998888969421387
9372,προνομια,a privilege,Joy,0.9999679327011108
9373,προνομιον,earnest-money,Joy,0.9999574422836304
9374,προνωπι,the front of a house,Joy,0.8884854912757874
9375,προξενια,proxeny,Joy,0.9999507665634155
9376,προξενος,a public,Joy,0.9999665021896362
9377,προξ,the roe-deer,Fear,0.9999783039093018
9378,προοδος,going before,Joy,0.9999561309814453
9379,προοιμιον,an opening,Joy,0.9999629259109497
9380,προορχηστηρ,one who leads the dance,Fear,0.9999877214431763
9381,προοψις,a foreseeing,Disgust,0.6772763133049011
9382,προπαιδεια,preparatory teaching,Disgust,0.99988853931427
9383,προπαππος,a great-grandfather,Joy,0.9944661259651184
9384,προπᾰτωρ,"the first founder of a family, forefather",Trust,0.9998366832733154
9385,προπειρα,a previous trial,Fear,0.9976295232772827
9386,προπετεια,"reckless haste, vehemence, rashness, indiscretion",Disgust,0.9999443292617798
9387,προπηλᾰκῐσις,contumelious treatment,Trust,0.9059168696403503
9388,προπολευμα,service done,Joy,0.9999692440032959
9389,προπομπη,"an attending, escorting",Joy,0.9999388456344604
9390,προποντις,the fore-sea,Joy,0.44779011607170105
9391,προποσις,a drinking to,Joy,0.9999502897262573
9392,προποτης,one who drinks healths,Joy,0.9999634027481079
9393,προπου,"the projecting foot of a mountain, its lowest part",Joy,0.9999314546585083
9394,προπρεων,"friendly, kindly",Joy,0.9999668598175049
9395,προπυλον,,Fear,0.9999663829803467
9396,προρρησις,"a foretelling, prediction, a previous instruction",Trust,0.9948186278343201
9397,προσαββᾰτον,"the fore-sabbath, eve of the sabbath",Fear,0.9999781847000122
9398,προσᾰγωγευς,one who brings to,Joy,0.8671291470527649
9399,προσᾰγωγη,a bringing to,Trust,0.99793940782547
9400,προσαιτης,a beggar,Joy,0.9999376535415649
9401,προσαμβᾰσις,,Joy,0.9150946140289307
9402,προσαμβᾰσις,"a going up, ascent",Joy,0.9150946140289307
9403,προσανακλῐμα,that on which one leans,Joy,0.9999161958694458
9404,προσβᾰσις,"a means of approach, access",Fear,0.6157270669937134
9405,προσβολη,"a putting to, application",Fear,0.9999184608459473
9406,προσδεγμα,a reception,Joy,0.9994394183158875
9407,προσδοκιᾱ,"a looking for, expectation",Joy,0.9243704080581665
9408,προσεδρια,a sitting by,Joy,0.9999666213989258
9409,προσεδρια,,Joy,0.9999666213989258
9410,προσεξις,attention,Joy,0.9999295473098755
9411,προσεργον,"earnings, the interest of money",Disgust,0.9999459981918335
9412,προσευχη,prayer,Joy,0.9999687671661377
9413,προσηγορημα,the object of one's address,Joy,0.9969283938407898
9414,προσηγορια,"an appellation, name",Trust,0.7518821954727173
9415,προσημᾰσια,"a foretoken, prognostic",Disgust,0.9998576641082764
9416,προσθεσις,"a putting to, application",Fear,0.9407516121864319
9417,προσθηκη,"an addition, appendage, appendix",Joy,0.9998708963394165
9418,προσθημα,,Joy,0.9999653100967407
9419,προσθοδομος,the former lord of a house,Trust,0.9999421834945679
9420,προσικτωρ,"one that comes to a god, a suppliant",Joy,0.9999639987945557
9421,προσκαρτερησις,perseverance,Joy,0.9999444484710693
9422,προσκαταβλημα,that which is paid besides,Joy,0.7676389217376709
9423,προσκεφᾰλαιον,"a cushion for the head, pillow",Joy,0.869066596031189
9424,προσκλησις,a judicial summons,Joy,0.999968409538269
9425,προσκλῐσις,"inclination, proclivity",Disgust,0.9825349450111389
9426,προσκομμα,"a stumble, stumbling",Joy,0.9999555349349976
9427,προσκοπη,an offence,Joy,0.9998304843902588
9428,προσκοπη,a looking out for,Joy,0.9998304843902588
9429,προσκρουσις,a dashing against,Fear,0.999734103679657
9430,προσκρουσμα,"that against which one strikes, a stumbling-block, offence",Fear,0.9999464750289917
9431,προσκῠνησις,"adoration, obeisance, a salam",Joy,0.9999680519104004
9432,προσκῠνητης,a worshipper,Joy,0.9999687671661377
9433,προσλῑπᾰρησις,importunity,Joy,0.9998513460159302
9434,προσμιξις,a coming near to,Disgust,0.9989073276519775
9435,προσνευσις,"a nodding to, decision",Joy,0.9995869994163513
9436,προσοδος,a going,Joy,0.9999563694000244
9437,προσομολογια,a further admission,Trust,0.9998302459716797
9438,προσορμῐσις,a coming to anchor,Disgust,0.998875081539154
9439,προσορμος,a landing-place,Fear,0.9997027516365051
9440,προσοχη,attention,Trust,0.9999361038208008
9441,προσοψις,"appearance, aspect, mien",Disgust,0.5455713272094727
9442,προσποιημα,"a pretence, assumption",Joy,0.9999597072601318
9443,προσποιησις,"a taking something to oneself, acquisition",Joy,0.9626289010047913
9444,προσπολος,a servant,Joy,0.9995582699775696
9445,προσπταισμα,"a stumble against something, a stumble",Joy,0.9995765089988708
9446,προσπτυγμ,the object of embraces,Joy,0.7922527194023132
9447,προσρημα,"an address, salutation",Joy,0.9672813415527344
9448,προσρησις,"an addressing, accosting",Joy,0.8302339911460876
9449,προσταγμ,"an ordinance, command",Trust,0.9652871489524841
9450,προσταξις,"an ordaining, an ordinance, command",Trust,0.9998698234558105
9451,προστᾰσια,"a standing before, leadership",Joy,0.9961344003677368
9452,προστᾰσις,"outward dignity, pompous appearance, pomp",Trust,0.9998977184295654
9453,προστᾰτεια,,Joy,0.9715165495872498
9454,προστατα,"one who stands before, a front-rank-man",Joy,0.999945878982544
9455,προστατις,,Joy,0.9699805378913879
9456,προστερνιδιον,"a covering for the breast, of horses",Joy,0.9613654017448425
9457,προστῑμημα,"that which is awarded over and above the regular penalty, a fine",Joy,0.9997304081916809
9458,προστριμμ,that which is rubbed on,Joy,0.999942421913147
9459,προστροπη,a turning oneself towards,Joy,0.9996663331985474
9460,προστωον,a portico,Joy,0.9999456405639648
9461,προσφαγιον,anything eaten with other food,Disgust,0.7606956958770752
9462,προσφαγμα,a victim sacrificed for,Trust,0.9997254014015198
9463,προσφθεγμα,"an address, salutation",Disgust,0.975943386554718
9464,προσφιλεια,"kindness, good-will",Joy,0.9999667406082153
9465,προσφορα,"a bringing to, applying, application",Joy,0.9999593496322632
9466,προσφορημα,"that which is set before one, victuals",Joy,0.8431059122085571
9467,προσφωνημα,that which is addressed to,Joy,0.9999663829803467
9468,προσφωνησις,an address: a dedication,Joy,0.9999693632125854
9469,προσχημ,that which is held before,Joy,0.9999693632125854
9470,προσχισμα,the forepart,Fear,0.9998353719711304
9471,προσχῠσις,a sprinkling,Joy,0.996826708316803
9472,προσχωμα,a deposit made by water,Joy,0.9999567270278931
9473,προσχωρησις,"a going towards, approach",Joy,0.5014703273773193
9474,προσχωσις,a bank,Joy,0.9999661445617676
9475,προσωδιᾱ,a song sung to music.,Joy,0.9999687671661377
9476,προσωνῠμια,a surname,Joy,0.9999686479568481
9477,προσωπειον,a mask,Disgust,0.9999656677246094
9478,προσωποληπτης,a respecter of persons,Disgust,0.9999682903289795
9479,προσωποληψια,respect of persons,Disgust,0.9999686479568481
9480,προσωπον,"the face, visage, countenance",Disgust,0.9999028444290161
9481,προσωφελημα,help,Joy,0.9999614953994751
9482,προσωφελησις,"help, aid, advantage",Joy,0.9999589920043945
9483,προταγμα,the van,Joy,0.9349162578582764
9484,προτᾰμιειον,a room before a storeroom,Disgust,0.9894830584526062
9485,προτᾰσις,"a proposition, the premiss",Trust,0.8436785340309143
9486,προτεγιον,the forepart of a roof,Fear,0.9991620779037476
9487,προτεμενισμα,the precincts,Trust,0.999933123588562
9488,προτενθης,"one who picks out the tid-bits, a dainty fellow, gourmand",Sadness,0.9998099207878113
9489,προτερημα,"an advantage, victory",Sadness,0.9987576007843018
9490,προτῑμησις,an honouring before,Trust,0.9999426603317261
9491,προτομη,the foremost,Trust,0.9999336004257202
9492,προτονον,"ropes from the masthead to the forepart of a ship, the forestays",Trust,0.9999393224716187
9493,προτροπη,exhortation,Joy,0.9999427795410156
9494,προυπαρχη,a previous service,Trust,0.9998841285705566
9495,προφᾰσις,"that which is alleged as the cause, an allegation, plea",Trust,0.999941349029541
9496,προφητειη,the gift of interpreting the will of the gods,Fear,0.999338686466217
9497,προφητα,one who speaks for a God and interprets his will,Fear,0.8084303736686707
9498,προφητις,,Disgust,0.9997954964637756
9499,προφυλᾰκη,a guard in front;,Fear,0.9999810457229614
9500,προφῠλᾰκις,look-out,Fear,0.9999507665634155
9501,προφῠλαξ,an advanced guard,Trust,0.9999483823776245
9502,προχοη,,Fear,0.999984622001648
9503,προχοη,the outpouring,Fear,0.999984622001648
9504,προχοις,a chamberpot,Fear,0.9238513112068176
9505,προχους,"a vessel for pouring out, a ewer for pouring water on the hands",Disgust,0.999839186668396
9506,προχῠσις,a pouring out,Fear,0.9999840259552002
9507,προχυτη,,Fear,0.9999874830245972
9508,προχυτης,an urn,Fear,0.9999874830245972
9509,πρῠλεες,"men-at-arms, foot-soldiers",Fear,0.9999529123306274
9510,πρυμνη,"the hindmost part of a ship, the stern, poop",Fear,0.999988317489624
9511,πρυμνευς,steersman,Fear,0.9999884366989136
9512,πρυμνητης,the steersman,Fear,0.9999885559082031
9513,πρυμνον,"the lower part, end",Fear,0.9999878406524658
9514,πρυμνωρεια,the foot of a mountain,Fear,0.9999788999557495
9515,πρῠτᾰνηιη,the prytany,Anger,0.9974491000175476
9516,πρῠτᾰνηιον,"the presidents' hall, town-hall",Joy,0.999966025352478
9517,πρῠτᾰνις,"a prince, ruler, lord, chief",Fear,0.9999881982803345
9518,πρωθηβης,in the prime of youth,Fear,0.9859045147895813
9519,πρωκτος,the anus,Disgust,0.9999701976776123
9520,πρων,"a foreland, headland",Fear,0.9999884366989136
9521,πρωξ,a dewdrop,Fear,0.9999872446060181
9522,πρωρ,"the forepart of a ship, a ship's head, prow, bow",Fear,0.9999878406524658
9523,πρωρατης,,Fear,0.9999885559082031
9524,πρωρευς,"the officer in command at the bow, the look-out man",Fear,0.9999831914901733
9525,πρωταγριον,the first fruits of the chase,Fear,0.9999444484710693
9526,πρωτᾰγωνιστης,"one who plays the first part, the chief actor",Joy,0.9999669790267944
9527,πρωταρχος,"first-beginning, primal",Joy,0.9999459981918335
9528,πρωτειον,"the chief rank, first place",Joy,0.9998821020126343
9529,πρωτεσιλαειον,monument of Protesilaus,Joy,0.999956488609314
9530,πρωτεσιλα,"Protesilaus, first-of-the-people",Joy,0.9999642372131348
9531,πρωτηροτης,the earliest plougher,Fear,0.908556342124939
9532,πρωτοζυξ,newly wedded,Sadness,0.98896324634552
9533,πρωτοκαθεδρια,the first seat,Disgust,0.9994392991065979
9534,πρωτοκλῐσια,the first seat at table,Joy,0.999963641166687
9535,πρωτοκυων,first dog,Joy,0.9999698400497437
9536,πρωτολεια,the first spoils,Joy,0.9999620914459229
9537,πρωτομαντις,the first prophet,Joy,0.9999585151672363
9538,πρωτοπημων,first cause of ill,Joy,0.9999656677246094
9539,πρωτοπορεια,"the advanced guard, vanguard",Joy,0.9999445676803589
9540,πρωτοστατης,"one who stands first, on the right, the right-hand man",Joy,0.9999645948410034
9541,πρωτοτοκια,"the rights of the first-born, birthright",Joy,0.9999642372131348
9542,πταισμα,"a stumble, trip, false step",Sadness,0.9999470710754395
9543,πτᾰξ,,Fear,0.9999876022338867
9544,πταρμος,a sneezing,Fear,0.8123440146446228
9545,πτελεη,the elm,Disgust,0.9895251989364624
9546,πτερισκος,,Disgust,0.9999698400497437
9547,πτερνᾰ,the heel,Disgust,0.9995531439781189
9548,πτερνογλυφος,ham-scraper,Disgust,0.9999678134918213
9549,πτερνοτρωκτης,ham-nibbler,Disgust,0.9999604225158691
9550,πτερνοφαγος,ham-eater,Fear,0.9820786118507385
9551,πτερον,feathers,Sadness,0.9999465942382812
9552,πτεροπους,wing-footed,Joy,0.9999654293060303
9553,πτεροφυτωρ,feather-producing,Joy,0.9919314980506897
9554,πτερῠγιον,the wing,Fear,0.9999630451202393
9555,πτερυξ,the wing,Disgust,0.9999403953552246
9556,πτερωμα,that which is feathered,Sadness,0.7761605381965637
9557,πτερωσις,plumage,Disgust,0.9999691247940063
9558,πτηνολετις,bird-killing,Disgust,0.9999604225158691
9559,πτησις,"a flying, flight",Sadness,0.999782145023346
9560,ψῑλον,the soft feathers,Disgust,0.999148964881897
9561,πτῐσανη,"peeled barley: a drink made thereof, barley-water, a ptisan",Fear,0.9999808073043823
9562,πτιστης,one who shells,Disgust,0.9999551773071289
9563,πτοα,"abject fear, terror",Fear,0.9999063014984131
9564,πτοησις,passionate excitement,Fear,0.6608779430389404
9565,πτολεμᾱις,Acre,Joy,0.9999603033065796
9566,πτολιεθρον,,Fear,0.9993575215339661
9567,πτολιπορθ,,Disgust,0.9148112535476685
9568,πτορθος,"a young branch, shoot, sucker, sapling",Fear,0.995368242263794
9569,πτυγμ,anything folded,Fear,0.9999780654907227
9570,πτυξ,"a fold, leaf, plate",Disgust,0.6728708148002625
9571,πτυον,a winnowing-shovel,Fear,0.9743239879608154
9572,πτῠχη,,Joy,0.9999487400054932
9573,πτωκας,"cowering, timorous",Sadness,0.9999113082885742
9574,πτωμ,a fall,Sadness,0.9983239769935608
9575,πτωξ,the cowering animal,Sadness,0.9999434947967529
9576,πτωσις,"a falling, fall",Sadness,0.9999480247497559
9577,πτωχηιη,"beggary, mendacity",Disgust,0.9999706745147705
9578,πτωχομουσος,a beggar-poet,Disgust,0.9999598264694214
9579,πυανεψια,the Pyanepsia,Disgust,0.9999558925628662
9580,πυανεψιων,,Disgust,0.9999639987945557
9581,πυᾰνος,bean.,Joy,0.5766638517379761
9582,πῡγαργος,white-rump,Fear,0.9999055862426758
9583,πῡγη,"the rump, buttocks",Fear,0.5833829641342163
9584,πῡγιδιον,a thin rump,Disgust,0.999964714050293
9585,πυγμᾰχιη,boxing,Disgust,0.9999537467956543
9586,πυγμᾰχος,"one who fights with the fist, a boxer",Disgust,0.9999501705169678
9587,πυγμη,a fist,Fear,0.9999818801879883
9588,πῠγων,"the distance from the elbows to the first joint of the fingers, = 20",Anger,0.9990069270133972
9589,πῠελος,an oblong trough,Joy,0.9958600401878357
9590,πῡθᾰγορης,Pythagoras,Fear,0.998569130897522
9591,πῡθᾱευς,a name of Apollo,Fear,0.9997759461402893
9592,πῡθαιστης,one who consults Apollo's oracle,Fear,0.999969482421875
9593,πυθι,the Pythian games,Fear,0.9999868869781494
9594,πῡθιᾱ,"the Pythia, priestess of Pythian Apollo",Fear,0.9999285936355591
9595,πῡθιας,the Pythian priestess,Fear,0.9999806880950928
9596,πῡθιονικης,a conqueror in the Pythian games,Fear,0.999660849571228
9597,πυθιον,the temple of Pythian Apollo,Fear,0.9999849796295166
9598,πυθμην,the hollow bottom,Fear,0.9999873638153076
9599,πῡθομαντις,the Pythian prophet,Disgust,0.9999668598175049
9600,πυθοχρηστα,sent by the Pythian oracle,Disgust,0.9971317052841187
9601,πῡθων,,Fear,0.9999853372573853
9602,πῡθων,Python,Fear,0.9999853372573853
9603,πῡθω,Pytho,Fear,0.9999790191650391
9604,πῠκῐνοφρων,,Disgust,0.9999620914459229
9605,πυκνιτης,assembled in the Pnyx,Disgust,0.9999692440032959
9606,πυκνορραξ,thick with berries,Fear,0.9999884366989136
9607,πυκνοτης,"closeness, thickness, denseness",Disgust,0.9448233842849731
9608,πυκνωμα,close order,Disgust,0.9999631643295288
9609,πυκτης,"a boxer, pugilist",Disgust,0.999970555305481
9610,πυκτις,a writing tablet,Disgust,0.9998225569725037
9611,πυκτις,the beaver,Disgust,0.9998225569725037
9612,πῠλᾱγορας,one sent as a deputy to Pylae,Disgust,0.9999582767486572
9613,πῠλαια,the autumn-meeting of the Amphictyons at Pylae,Joy,0.9958623647689819
9614,πυλαι,,Joy,0.7190344333648682
9615,πῠλαρτης,"gate-fastener, he that keeps the gates of hell",Disgust,0.9999692440032959
9616,πῠλατις,at the gates,Disgust,0.9999502897262573
9617,πῠλᾰωρος,"keeping the gate, a gate-keeper",Joy,0.9999690055847168
9618,πυληγορος,,Fear,0.9999849796295166
9619,πῠληδοκος,watching at the door,Fear,0.9999845027923584
9620,πῠλα,one wing of a pair of double gates,Joy,0.999969482421875
9621,πῠλις,a postern,Disgust,0.999970555305481
9622,πῠλος,Pylos,Joy,0.9998960494995117
9623,πῠλος,,Joy,0.9998960494995117
9624,πῠλουρος,custos,Joy,0.9999089241027832
9625,πυλωμα,"a gate, gateway",Fear,0.9995884299278259
9626,πυλων,"a gateway, gate-house",Fear,0.9999837875366211
9627,πῠλωρος,"a gate-keeper, warder, porter",Disgust,0.6005187630653381
9628,πυνδαξ,the bottom,Anger,0.9913490414619446
9629,πυξιον,a tablet of box-wood,Disgust,0.9999611377716064
9630,πυξις,a box of box-wood,Disgust,0.999969482421875
9631,πυξος,the box-tree,Disgust,0.9999696016311646
9632,πῡος,"the first milk after the birth, beestings",Fear,0.9988082647323608
9633,πῠραγρα,a pair of fire-tongs,Fear,0.9999867677688599
9634,πῠραγρετης,serving for tongues,Fear,0.9999884366989136
9635,πῡρᾰμις,a pyramid,Fear,0.9999845027923584
9636,πῡρᾰμους,a cake of wheat and honey,Fear,0.9999845027923584
9637,πυρ,watch-fires,Fear,0.9999867677688599
9638,πυργιδιον,,Fear,0.999987006187439
9639,πυργος,a tower,Fear,0.9999876022338867
9640,πυργοφυλαξ,"a tower-guard, warder",Fear,0.9999871253967285
9641,πυργωμ,"that which is furnished with towers, a fenced city",Fear,0.9999854564666748
9642,πυργωτις,towering,Fear,0.9999886751174927
9643,πῠρηιον,pieces of wood,Fear,0.9999878406524658
9644,πῠρετος,"burning heat, fiery heat",Sadness,0.9998915195465088
9645,πῠρευς,a fire-proof vessel,Fear,0.9999877214431763
9646,πῡρην,the stone,Fear,0.9999878406524658
9647,πῠρη,any place where fire is kindled,Fear,0.9999878406524658
9648,πυριαη,beestings-pudding,Fear,0.999988317489624
9649,πῠρια,a vapour-bath,Fear,0.9999878406524658
9650,πῠριᾱτηριον,a vapour-bath,Fear,0.9999854564666748
9651,πῠρῐγενετης,fire-wrought,Fear,0.999988317489624
9652,πῡριτης,of,Fear,0.9999880790710449
9653,πῠριφλεγων,"flaming with fire, blazing",Fear,0.9999881982803345
9654,πῠριφλεγων,,Fear,0.9999881982803345
9655,πῠριχη,,Fear,0.9999885559082031
9656,πῠριχρως,fire-coloured,Fear,0.999988317489624
9657,πυρκαα,"any place where fire is kindled, a funeral pyre",Fear,0.9999872446060181
9658,πυρνον,wheaten bread,Fear,0.9999879598617554
9659,πῠροκλοπια,a theft of fire,Disgust,0.9999531507492065
9660,πῡροπωλης,a wheat-merchant.,Disgust,0.9999657869338989
9661,πῡρος,wheat,Fear,0.9999877214431763
9662,πυρ,fire,Fear,0.9999867677688599
9663,πυρπολημα,"a watchfire, beacon",Joy,0.9999040365219116
9664,πυρριχη,"the pyrrhic dance, a",Fear,0.9999886751174927
9665,πυρριχῐος,of,Fear,0.9999887943267822
9666,πυρριχιστης,a dancer of the,Fear,0.9999886751174927
9667,πυρροθριξ,red-haired,Fear,0.9999884366989136
9668,πυρροκοραξ,a crow with a red beak,Fear,0.9999881982803345
9669,πῡροπιπης,one that ogles young boys,Fear,0.9999628067016602
9670,πυρσος,"a firebrand, torch",Fear,0.9999878406524658
9671,πυστις,enquiry,Disgust,0.9999681711196899
9672,πῡτῑνη,a flask covered with plaited osier.,Joy,0.9598115682601929
9673,πωγωνιον,,Joy,0.9999608993530273
9674,πωγων,the beard,Disgust,0.999968409538269
9675,πωλεια,"a breeding of foals, stud, breed",Disgust,0.9999651908874512
